2011,8,24,2,-0.0907686
2011,8,24,3,0.0369741
2011,8,24,4,0.00315768
2011,8,24,5,-0.0177762
2011,8,24,6,0.0389289
2011,8,24,7,0.184322
2011,8,24,8,0.578213
2011,8,24,9,0.68824
2011,8,24,10,0.661063
2011,8,24,11,0.281414
2011,8,24,12,0.299314
2011,8,24,13,0.193967
2011,8,24,14,0.209054
2011,8,24,15,0.129988
2011,8,24,16,-0.34642
2011,8,24,17,0.200258
2011,8,24,18,0.0141144
2011,8,24,19,0.014295
2011,8,24,20,0.0198337
2011,8,24,21,-0.0248747
2011,8,24,22,-0.0747894
2011,8,24,23,0.0327163
2011,8,25,0,-0.00704894
2011,8,25,1,-0.117801
2011,8,25,2,-0.0101674
2011,8,25,3,-0.00605115
2011,8,25,4,-0.0344565
2011,8,25,5,-0.0310303
2011,8,25,6,-0.00541054
2011,8,25,7,-0.139461
2011,8,25,8,0.312356
2011,8,25,9,0.278159
2011,8,25,10,0.45515
2011,8,25,11,0.221999
2011,8,25,12,0.0694687
2011,8,25,13,NaN
2011,8,25,14,NaN
2011,8,25,15,NaN
2011,8,25,16,NaN
2011,8,25,17,NaN
2011,8,25,18,NaN
2011,8,25,19,NaN
2011,8,25,20,NaN
2011,8,25,21,NaN
2011,8,25,22,NaN
2011,8,25,23,NaN
2011,8,26,0,NaN
2011,8,26,1,-0.452548
2011,8,26,2,0.0240795
2011,8,26,3,0.0509216
2011,8,26,4,0.082147
2011,8,26,5,0.123728
2011,8,26,6,-0.354598
2011,8,26,7,0.127129
2011,8,26,8,1.02077
2011,8,26,9,1.47247
2011,8,26,10,0.441888
2011,8,26,11,0.213024
2011,8,26,12,0.128439
2011,8,26,13,0.300305
2011,8,26,14,0.18128
2011,8,26,15,0.264028
2011,8,26,16,0.197135
2011,8,26,17,0.597421
2011,8,26,18,6.35963
2011,8,26,19,1.74863
2011,8,26,20,0.510625
2011,8,26,21,NaN
2011,8,26,22,NaN
2011,8,26,23,NaN
2011,8,27,0,NaN
2011,8,27,1,-0.501323
2011,8,27,2,-0.0271979
2011,8,27,3,0.047233
2011,8,27,4,0.18483
2011,8,27,5,-0.0979188
2011,8,27,6,-0.0726593
2011,8,27,7,-1.0667
2011,8,27,8,0.0502612
2011,8,27,9,0.450005
2011,8,27,10,0.39594
2011,8,27,11,1.24958
2011,8,27,12,0.646881
2011,8,27,13,0.686995
2011,8,27,14,0.461787
2011,8,27,15,3.33685
2011,8,27,16,5.41266
2011,8,27,17,1.7499
2011,8,27,18,-0.424427
2011,8,27,19,-6.75321
2011,8,27,20,-1.52964
2011,8,27,21,-0.201904
2011,8,27,22,-0.145025
2011,8,27,23,-0.116073
2011,8,28,0,-0.032056
2011,8,28,1,-0.372146
2011,8,28,2,0.00283492
2011,8,28,3,0.0168132
2011,8,28,4,0.00174055
2011,8,28,5,-0.00494665
2011,8,28,6,-0.0428312
2011,8,28,7,-0.210518
2011,8,28,8,-0.00656738
2011,8,28,9,0.532063
2011,8,28,10,0.24173
2011,8,28,11,0.239234
2011,8,28,12,0.234478
2011,8,28,13,0.0974642
2011,8,28,14,0.0242426
2011,8,28,15,0.0346507
2011,8,28,16,0.0575421
2011,8,28,17,-0.493177
2011,8,28,18,-0.183973
2011,8,28,19,-0.183993
2011,8,28,20,-0.0943009
2011,8,28,21,-0.154651
2011,8,28,22,-0.110775
2011,8,28,23,-0.273844
2011,8,29,0,-0.423452
2011,8,29,1,-1.92665
2011,8,29,2,-0.232163
2011,8,29,3,0.127496
2011,8,29,4,0.0909864
2011,8,29,5,-0.0417957
2011,8,29,6,-0.0837428
2011,8,29,7,-0.464053
2011,8,29,8,-0.126322
2011,8,29,9,0.0085106
2011,8,29,10,0.0667498
2011,8,29,11,0.254143
2011,8,29,12,0.195667
2011,8,29,13,0.128247
2011,8,29,14,0.0577443
2011,8,29,15,0.0754235
2011,8,29,16,-0.0795449
2011,8,29,17,0.194911
2011,8,29,18,0.353043
2011,8,29,19,-0.14759
2011,8,29,20,0.163179
2011,8,29,21,-0.193885
2011,8,29,22,1.17364
2011,8,29,23,3.55858
2011,8,30,0,-4.68215
